906750,912250,918250,923250,913250,905250,923750,912750,918750,926250,921250,905750,915250,904750,911250,916750,926750,921750,913750,925250,910750,916250,904250,917250,909750,903750,911750,906250,919750,927250,922250,907250,920750,909250,925750,920250,914750,908750,924750,915750,910250,903250,908250,919250,924250,914250,902750,907750,917750,922750
132.6015625,15.117647058823529,65.45384615384616,142.20138888888889,165.82926829268294,164.5625,135.1346153846154,41.0,53.101851851851855,85.21084337349397,33.987096774193546,154.62616822429908,124.02857142857142,141.53333333333333,40.317460317460316,99.25,71.50955414012739,129.9731543624161,157.96153846153845,116.7910447761194,58.17094017094017,108.1875,8.153061224489797,101.15126050420169,71.01923076923077,18.205882352941178,29.20618556701031,143.4848484848485,33.01709401709402,62.842696629213485,161.0854700854701,130.2173913043478,13.237037037037037,85.00990099009901,106.83030303030303,20.701030927835053,136.3490566037736,94.93693693693693,122.00719424460432,114.8048780487805,66.50393700787401,28.26923076923077,103.96428571428571,39.36363636363637,123.0,146.03636363636363,39.30252100840336,112.13392857142857,86.84444444444445,152.50806451612902
