EPC,Ant,Time,Frequency,RSSI,Phase,
E2801160600002073A4A0519,1,1970/1/5 19:10:11,920250,-43,132
E2801160600002073A4A0519,2,1970/1/5 19:10:11,920250,-54,146
E2801160600002073A4A0529,2,1970/1/5 19:10:11,920250,-60,146
E2801160600002073A4A0519,3,1970/1/5 19:10:11,920250,-62,81
E2801160600002073A4A0529,3,1970/1/5 19:10:11,920250,-70,47
E2801160600002073A4A0529,1,1970/1/5 19:10:11,920250,-43,163
E2801160600002073A4A0539,3,1970/1/5 19:10:11,917250,-79,47
E200497E93D2893134FFAA24,3,1970/1/5 19:10:11,904750,-79,123
E2000017221200740820C6D5,1,1970/1/5 19:10:12,909250,-66,143
E2801160600002073A4A0539,1,1970/1/5 19:10:18,909250,-75,19
E2801160600002073A4A0519,1,1970/1/5 19:10:27,914750,-42,84
E2801160600002073A4A0529,1,1970/1/5 19:10:27,914750,-41,104
E2801160600002073A4A0529,2,1970/1/5 19:10:28,914750,-61,98
E2801160600002073A4A0519,2,1970/1/5 19:10:28,914750,-56,109
E2801160600002073A4A0529,3,1970/1/5 19:10:28,914750,-68,45
E2801160600002073A4A0519,3,1970/1/5 19:10:28,914750,-59,75
E2801160600002073A4A0539,3,1970/1/5 19:10:28,914750,-78,137
E2801160600002073A4A0519,1,1970/1/5 19:10:28,914750,-41,81
E2801160600002073A4A0529,1,1970/1/5 19:10:28,914750,-41,106
E2801160600002073A4A0519,2,1970/1/5 19:10:28,914750,-56,109
E2801160600002073A4A0529,2,1970/1/5 19:10:28,914750,-61,98
E2801160600002073A4A0519,3,1970/1/5 19:10:28,914750,-59,61
E2801160600002073A4A0529,3,1970/1/5 19:10:28,914750,-69,64
E2801160600002073A4A0539,3,1970/1/5 19:10:28,914750,-79,126
E2801160600002073A4A0529,1,1970/1/5 19:10:28,914750,-41,109
E2801160600002073A4A0519,1,1970/1/5 19:10:28,914750,-41,84
E2000017221200740820C6D5,1,1970/1/5 19:10:28,908750,-67,154
E2801160600002073A4A0529,1,1970/1/5 19:10:28,908750,-40,67
E2801160600002073A4A0519,1,1970/1/5 19:10:28,908750,-41,42
E2801160600002073A4A0519,2,1970/1/5 19:10:28,908750,-56,78
E2801160600002073A4A0529,2,1970/1/5 19:10:28,908750,-61,67
E2801160600002073A4A0519,3,1970/1/5 19:10:28,908750,-60,56
E2801160600002073A4A0529,3,1970/1/5 19:10:28,908750,-70,50
E2000017221200740820C6D5,1,1970/1/5 19:10:28,908750,-67,115
E2801160600002073A4A0519,1,1970/1/5 19:10:28,908750,-41,47
E2801160600002073A4A0529,1,1970/1/5 19:10:28,908750,-40,67
E2801160600002073A4A0519,2,1970/1/5 19:10:28,908750,-56,81
E2801160600002073A4A0529,2,1970/1/5 19:10:28,908750,-61,70
E2801160600002073A4A0529,3,1970/1/5 19:10:28,908750,-70,39
E2801160600002073A4A0519,3,1970/1/5 19:10:28,908750,-60,67
E2801160600002073A4A0529,1,1970/1/5 19:10:28,908750,-40,64
E2801160600002073A4A0519,1,1970/1/5 19:10:28,908750,-41,42
E2000017221200740820C6D5,1,1970/1/5 19:10:28,908750,-67,137
E2801160600002073A4A0529,2,1970/1/5 19:10:28,924750,-60,14
E2801160600002073A4A0519,2,1970/1/5 19:10:28,924750,-55,36
E2801160600002073A4A0529,3,1970/1/5 19:10:28,924750,-70,168
E2801160600002073A4A0519,3,1970/1/5 19:10:28,924750,-61,5
E2801160600002073A4A0529,1,1970/1/5 19:10:28,924750,-45,92
E2801160600002073A4A0519,1,1970/1/5 19:10:28,924750,-46,50
E2801160600002073A4A0519,2,1970/1/5 19:10:28,924750,-55,28
E2801160600002073A4A0529,2,1970/1/5 19:10:28,924750,-60,0
E2801160600002073A4A0529,3,1970/1/5 19:10:28,924750,-70,137
E2801160600002073A4A0519,3,1970/1/5 19:10:28,924750,-61,5
E2801160600002073A4A0529,1,1970/1/5 19:10:28,924750,-45,90
E2801160600002073A4A0519,1,1970/1/5 19:10:28,924750,-46,56
E2801160600002073A4A0529,2,1970/1/5 19:10:28,924750,-60,16
E2801160600002073A4A0519,2,1970/1/5 19:10:28,924750,-55,22
E2801160600002073A4A0519,1,1970/1/5 19:10:28,915750,-42,61
E2801160600002073A4A0529,1,1970/1/5 19:10:28,915750,-42,73
E2801160600002073A4A0529,2,1970/1/5 19:10:29,915750,-62,95
E2801160600002073A4A0519,2,1970/1/5 19:10:29,915750,-56,92
E2801160600002073A4A0529,3,1970/1/5 19:10:29,915750,-69,36
E2801160600002073A4A0519,3,1970/1/5 19:10:29,915750,-60,22
E2801160600002073A4A0529,1,1970/1/5 19:10:29,915750,-42,75
E2801160600002073A4A0519,1,1970/1/5 19:10:29,915750,-42,53
E2801160600002073A4A0529,2,1970/1/5 19:10:29,915750,-62,64
E2801160600002073A4A0519,2,1970/1/5 19:10:29,915750,-56,90
E2801160600002073A4A0519,3,1970/1/5 19:10:29,915750,-60,33
E2801160600002073A4A0529,3,1970/1/5 19:10:29,915750,-69,36
E2000017221200740820C6D5,1,1970/1/5 19:10:29,910250,-67,84
E2801160600002073A4A0519,1,1970/1/5 19:10:29,910250,-40,5
E2801160600002073A4A0529,1,1970/1/5 19:10:29,910250,-40,22
E2801160600002073A4A0519,2,1970/1/5 19:10:29,910250,-57,33
E2801160600002073A4A0529,2,1970/1/5 19:10:29,910250,-62,39
E2801160600002073A4A0519,3,1970/1/5 19:10:29,910250,-60,14
E2801160600002073A4A0529,3,1970/1/5 19:10:29,910250,-69,16
E2801160600002073A4A0519,1,1970/1/5 19:10:29,910250,-40,2
